crop_file	line_no	token_no	token	note
f28v_L06_s1.jpg	1	11	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	12	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	13	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	14	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	15	[theta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	16	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	17	[C6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	18	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	19	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	20	[TO]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	21	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	22	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	23	[C6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	24	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	25	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	26	[ov6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	27	[Delta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	28	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	29	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	30	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	31	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	32	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	33	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	34	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	1	35	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	1	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	2	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	3	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	4	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	5	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	6	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	7	[Delta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	8	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	9	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	10	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	11	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	12	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	13	[H]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	14	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	15	[theta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	16	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	17	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	18	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	19	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	20	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	21	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	22	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	23	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	24	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	25	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	26	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	27	[S]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	28	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	29	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	30	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	31	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	32	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	33	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	34	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	35	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	36	[star]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	37	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	38	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L06_s1.jpg	2	39	[A]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	1	[Delta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	2	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	3	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	4	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	5	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	6	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	7	[7]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	8	[6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	9	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	10	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	11	[ov]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	12	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	13	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	14	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	1	15	[ov]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	1	[C6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	3	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	4	[lam(pi?)]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	5	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	6	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	7	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	8	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	9	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	10	[oe]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	11	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	12	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L07_s1.jpg	2	13	[box(-)]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	1	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	3	[ov]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	4	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	5	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	6	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	7	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	8	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	9	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	10	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	11	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	12	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	13	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	14	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	15	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	16	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	17	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	18	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	19	[Rk]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	20	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	21	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	22	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	23	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	24	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	25	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	26	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	27	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	28	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	29	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	30	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	31	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	32	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	33	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	34	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	35	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	36	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	37	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	38	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	39	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	1	40	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	1	[oe]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	2	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	3	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	4	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	5	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	6	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	7	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	8	[a]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	9	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	10	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	11	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	12	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	13	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	14	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	15	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	16	[theta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	17	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	18	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	19	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	20	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	21	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	22	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	23	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	24	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	25	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	26	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	27	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	28	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	29	[TO]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	30	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	31	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	32	[zv-o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	33	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	34	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	35	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L08_s1.jpg	2	36	[a]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	1	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	2	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	3	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	4	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	5	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	6	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	7	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	8	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	9	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	10	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	11	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	12	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	13	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	14	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	15	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	16	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	17	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	18	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	19	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	20	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	21	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	22	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	23	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	24	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	25	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	26	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	27	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	28	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	29	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	30	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	31	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	32	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	33	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	34	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	35	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	36	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	37	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	38	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	39	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	1	40	[?]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	1	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	3	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	4	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	5	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	6	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	7	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	8	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	9	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	10	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	11	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	12	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	13	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	14	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	15	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	16	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	17	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L09_s1.jpg	2	18	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	1	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	3	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	4	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	5	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	6	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	7	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	8	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	9	[TO]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	10	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	11	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	12	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	1	13	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	1	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	3	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	4	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	5	[Rk]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	6	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	7	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	8	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	9	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	10	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	11	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	12	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	13	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	14	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L10_s1.jpg	2	15	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	1	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	3	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	4	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	5	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	6	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
